time_hour,sin_time,cos_time,is_rush_hour,flow_N,flow_S,flow_E,flow_W,pcu_N_L0,pcu_N_L1,pcu_S_L0,pcu_S_L1,pcu_E_L0,pcu_E_L1,pcu_W_L0,pcu_W_L1,tot_pcu_N,tot_pcu_S,tot_pcu_E,tot_pcu_W,max_wait_sec,active_axis,asym_ratio,optimal_policy_code,optimal_policy_name,optimal_green_sec
6.616666666666667,0.987,-0.1607,0,36.5,29.9,21.9,28.6,1.4,3.9,5.8,5.5,2.3,1.4,1.7,4.4,5.3,11.3,3.6999999999999997,6.1000000000000005,19.7,NS,1.58,1,N_EXCLUSIVE_GREEN,36.1
14.283333333333333,-0.5628,-0.8266,0,22.2,19.8,22.3,52.7,2.1,3.5,2.5,3.0,5.4,4.7,4.3,5.2,5.6,5.5,10.100000000000001,9.5,13.8,EW,1.43,3,E_EXCLUSIVE_GREEN,36.1
23.916666666666668,-0.0218,0.9998,0,25.9,25.6,53.9,17.9,2.8,3.8,3.5,3.7,5.7,4.6,2.7,3.8,6.6,7.2,10.3,6.5,20.4,EW,1.99,3,E_EXCLUSIVE_GREEN,37.3
13.616666666666667,-0.4107,-0.9118,0,32.2,73.9,17.8,18.2,1.2,8.1,6.2,16.9,1.7,8.4,0.3,3.3,9.299999999999999,23.099999999999998,10.1,3.5999999999999996,42.8,NS,2.33,2,S_EXCLUSIVE_GREEN,45.0
18.95,-0.9692,0.2462,1,12.7,98.8,23.1,85.5,1.1,5.2,11.9,19.5,1.6,4.2,8.5,14.7,6.300000000000001,31.4,5.800000000000001,23.2,67.0,NS,5.48,2,S_EXCLUSIVE_GREEN,45.0
0.43333333333333335,0.1132,0.9936,0,21.1,26.1,24.9,21.6,2.9,3.8,7.0,2.2,3.4,3.5,8.1,4.1,6.699999999999999,9.2,6.9,12.2,17.7,EW,1.47,3,E_EXCLUSIVE_GREEN,35.7
1.5,0.3827,0.9239,0,24.4,21.1,23.2,29.6,2.8,5.3,0.3,8.0,2.6,2.4,1.6,5.4,8.1,8.3,5.0,7.0,17.9,EW,1.28,0,BALANCED_PHASE,26.1
16.033333333333335,-0.8704,-0.4924,0,33.5,38.8,25.2,30.1,1.7,15.6,3.9,2.8,2.4,2.5,1.8,5.9,17.3,6.699999999999999,4.9,7.7,28.2,NS,1.8,1,N_EXCLUSIVE_GREEN,45.0
12.5,-0.1305,-0.9914,0,29.5,29.1,29.3,39.2,4.5,9.3,1.2,2.7,6.1,6.0,1.4,8.2,13.8,3.9000000000000004,12.1,9.6,24.9,EW,1.25,0,BALANCED_PHASE,38.7
22.866666666666667,-0.2924,0.9563,0,21.9,18.8,18.7,132.0,3.4,2.4,2.0,0.9,0.9,1.0,14.1,20.0,5.8,2.9,1.9,34.1,36.2,EW,9.86,4,W_EXCLUSIVE_GREEN,45.0
7.083333333333333,0.96,-0.2798,1,58.3,22.8,75.5,21.9,7.3,8.8,5.4,3.0,6.3,11.0,1.7,1.7,16.1,8.4,17.3,3.4,33.5,EW,3.91,3,E_EXCLUSIVE_GREEN,45.0
17.8,-0.9986,-0.0523,1,24.5,113.4,16.8,54.4,5.4,6.1,14.4,22.9,0.8,0.4,11.1,5.7,11.5,37.3,1.2000000000000002,16.8,81.4,NS,3.55,2,S_EXCLUSIVE_GREEN,45.0
0.7333333333333333,0.1908,0.9816,0,25.6,27.0,20.3,35.1,5.9,4.3,2.1,5.3,0.7,2.6,1.0,6.8,10.2,7.4,3.3,7.8,14.6,NS,1.2,0,BALANCED_PHASE,31.7
6.133333333333334,0.9994,-0.0349,0,19.3,68.4,20.3,25.6,0.9,1.5,8.6,14.7,4.4,3.9,1.1,2.0,2.4,23.299999999999997,8.3,3.1,25.0,NS,5.46,2,S_EXCLUSIVE_GREEN,45.0
20.083333333333332,-0.8549,0.5188,0,19.1,28.7,87.5,25.6,0.6,1.1,5.3,5.1,3.7,14.9,0.9,1.6,1.7000000000000002,10.399999999999999,18.6,2.5,26.0,EW,4.44,3,E_EXCLUSIVE_GREEN,45.0
5.75,0.9979,0.0654,0,22.9,20.4,36.4,26.2,0.8,1.3,6.0,1.4,4.3,6.0,14.4,17.0,2.1,7.4,10.3,31.4,59.5,EW,2.41,3,E_EXCLUSIVE_GREEN,45.0
18.783333333333335,-0.979,0.2036,1,16.0,51.7,13.9,69.6,1.7,1.2,12.0,9.1,2.3,0.6,5.9,8.3,2.9,21.1,2.9,14.200000000000001,32.0,EW,4.56,4,W_EXCLUSIVE_GREEN,45.0
18.016666666666666,-1.0,0.0044,1,15.4,55.5,20.9,93.9,2.1,1.9,5.0,4.8,2.6,3.8,5.4,17.9,4.0,9.8,6.4,23.299999999999997,40.3,EW,3.8,4,W_EXCLUSIVE_GREEN,45.0
14.483333333333333,-0.6053,-0.796,0,38.8,22.9,20.3,30.6,4.6,8.1,5.1,2.3,1.9,2.7,0.7,6.3,12.7,7.3999999999999995,4.6,7.0,27.4,NS,1.64,1,N_EXCLUSIVE_GREEN,40.1
22.416666666666668,-0.4027,0.9153,0,25.4,20.3,61.4,20.6,0.2,8.7,2.2,3.5,5.8,7.5,4.8,5.6,8.899999999999999,5.7,13.3,10.399999999999999,17.1,EW,1.7,3,E_EXCLUSIVE_GREEN,44.4
20.483333333333334,-0.796,0.6053,0,36.0,20.7,34.7,23.1,3.4,6.7,1.2,9.5,3.4,7.0,0.3,6.7,10.1,10.7,10.4,7.0,22.3,NS,1.21,0,BALANCED_PHASE,35.1
0.9166666666666666,0.2377,0.9713,0,25.0,30.3,29.5,24.2,2.6,4.3,1.5,3.1,2.9,1.7,2.5,2.7,6.9,4.6,4.6,5.2,11.2,NS,1.28,0,BALANCED_PHASE,25.4
12.95,-0.2462,-0.9692,0,21.4,37.4,25.9,23.5,2.5,7.1,4.6,9.4,0.6,2.8,4.1,3.2,9.6,14.0,3.4,7.3,25.5,NS,1.49,2,S_EXCLUSIVE_GREEN,42.3
16.033333333333335,-0.8704,-0.4924,0,17.2,18.9,66.1,23.1,8.1,1.1,2.6,0.8,5.6,15.4,0.8,5.5,9.2,3.4000000000000004,21.0,6.3,39.0,EW,3.0,3,E_EXCLUSIVE_GREEN,45.0
22.65,-0.3461,0.9382,0,28.2,23.3,26.5,36.9,2.0,6.0,2.0,0.6,3.0,1.5,4.6,7.9,8.0,2.6,4.5,12.5,12.9,EW,1.93,4,W_EXCLUSIVE_GREEN,37.9
6.833333333333333,0.9763,-0.2164,0,30.0,22.3,23.3,22.0,3.6,3.3,4.6,2.7,1.7,2.4,2.0,1.6,6.9,7.3,4.1,3.6,14.2,NS,1.12,0,BALANCED_PHASE,26.4
19.933333333333334,-0.8746,0.4848,0,92.2,24.5,19.1,26.8,8.6,14.2,0.5,1.2,0.6,4.8,3.1,1.1,22.799999999999997,1.7,5.3999999999999995,4.2,28.8,NS,5.81,1,N_EXCLUSIVE_GREEN,45.0
16.966666666666665,-0.9636,-0.2672,1,25.4,72.6,13.8,53.2,4.5,2.6,11.3,11.3,2.0,0.4,4.9,6.5,7.1,22.6,2.4,11.4,40.6,NS,2.93,2,S_EXCLUSIVE_GREEN,45.0
21.383333333333333,-0.6327,0.7744,0,28.9,25.8,23.4,27.3,3.7,5.2,2.0,2.2,0.6,4.7,0.8,3.5,8.9,4.2,5.3,4.3,16.9,NS,1.49,1,N_EXCLUSIVE_GREEN,29.7
3.4,0.7771,0.6293,0,62.6,19.0,20.1,29.7,5.2,8.2,0.5,5.9,0.5,2.2,2.3,7.5,13.399999999999999,6.4,2.7,9.8,23.8,NS,2.42,1,N_EXCLUSIVE_GREEN,45.0
11.383333333333333,0.1607,-0.987,0,55.5,26.5,21.9,25.3,15.9,9.1,2.0,6.2,0.8,2.4,4.4,5.1,25.0,8.2,3.2,9.5,26.1,NS,2.58,1,N_EXCLUSIVE_GREEN,45.0
17.75,-0.9979,-0.0654,1,16.3,78.8,12.9,74.9,0.3,0.9,7.5,17.9,2.0,0.6,15.5,20.4,1.2,25.4,2.6,35.9,37.5,EW,8.96,4,W_EXCLUSIVE_GREEN,45.0
6.133333333333334,0.9994,-0.0349,0,28.3,26.5,29.5,38.1,3.6,4.2,3.2,1.6,7.3,2.0,2.1,8.1,7.800000000000001,4.800000000000001,9.3,10.2,17.4,EW,1.14,0,BALANCED_PHASE,34.0
7.566666666666666,0.9171,-0.3987,1,136.8,23.2,48.5,21.4,12.9,31.0,2.1,4.1,4.8,11.6,3.0,1.7,43.9,6.199999999999999,16.4,4.7,48.0,NS,6.28,1,N_EXCLUSIVE_GREEN,45.0
3.6833333333333336,0.8216,0.57,0,38.2,30.6,20.6,23.4,3.6,9.4,1.2,4.1,3.3,4.4,2.2,2.3,13.0,5.3,7.7,4.5,19.2,NS,1.73,1,N_EXCLUSIVE_GREEN,39.8
18.916666666666668,-0.9713,0.2377,1,13.5,59.4,14.6,115.2,0.5,1.8,10.3,9.2,1.2,3.7,13.1,15.9,2.3,19.5,4.9,29.0,35.1,EW,6.26,4,W_EXCLUSIVE_GREEN,45.0
22.216666666666665,-0.4501,0.893,0,33.7,21.7,22.2,20.2,2.6,4.9,0.8,4.3,0.9,3.1,2.0,0.2,7.5,5.1,4.0,2.2,14.8,NS,1.43,1,N_EXCLUSIVE_GREEN,27.5
7.333333333333333,0.9397,-0.342,1,107.7,15.8,60.1,20.7,10.4,9.9,0.4,3.8,3.4,11.1,1.7,2.3,20.3,4.2,14.5,4.0,30.0,NS,5.32,1,N_EXCLUSIVE_GREEN,45.0
11.95,0.0131,-0.9999,0,20.9,18.0,26.1,51.8,3.6,2.0,1.3,6.0,0.6,5.7,5.6,7.2,5.6,7.3,6.3,12.8,20.0,EW,1.93,4,W_EXCLUSIVE_GREEN,41.9
8.05,0.8594,-0.5113,1,70.4,12.6,115.2,15.9,4.3,7.7,0.6,0.4,6.6,19.2,0.5,3.7,12.0,1.0,25.799999999999997,4.2,41.5,EW,6.19,3,E_EXCLUSIVE_GREEN,45.0
2.3833333333333333,0.5842,0.8116,0,17.4,18.2,21.8,70.9,2.1,2.1,2.2,1.5,4.3,6.4,5.2,9.6,4.2,3.7,10.7,14.8,19.3,EW,1.86,4,W_EXCLUSIVE_GREEN,45.0
16.55,-0.9288,-0.3706,1,15.1,75.9,21.5,92.0,0.5,4.6,5.0,20.6,1.7,3.9,8.1,7.9,5.1,25.6,5.6,16.0,53.3,EW,3.31,4,W_EXCLUSIVE_GREEN,45.0
3.5,0.7934,0.6088,0,27.3,22.9,35.5,30.1,3.3,2.6,0.7,2.0,3.7,5.0,1.1,1.0,5.9,2.7,8.7,2.1,15.9,EW,1.83,3,E_EXCLUSIVE_GREEN,30.4
21.866666666666667,-0.5299,0.848,0,32.4,22.6,23.5,22.9,6.1,8.2,0.5,3.6,5.2,2.8,8.9,7.3,14.299999999999999,4.1,8.0,16.2,29.9,NS,2.28,1,N_EXCLUSIVE_GREEN,42.4
9.466666666666667,0.6157,-0.788,1,148.7,12.2,119.6,20.4,21.3,19.5,0.2,0.7,14.6,17.8,3.7,2.8,40.8,0.8999999999999999,32.4,6.5,60.8,NS,18.41,1,N_EXCLUSIVE_GREEN,45.0
19.383333333333333,-0.9351,0.3543,1,12.8,139.1,21.0,54.1,0.5,4.2,14.2,20.4,4.0,2.4,2.1,17.2,4.7,34.599999999999994,6.4,19.3,41.8,NS,8.04,2,S_EXCLUSIVE_GREEN,45.0
21.733333333333334,-0.5592,0.829,0,38.9,38.8,29.4,34.9,1.6,5.0,2.5,6.3,0.9,1.8,2.6,5.5,6.6,8.8,2.7,8.1,9.5,NS,1.11,0,BALANCED_PHASE,30.5
2.2,0.5446,0.8387,0,30.2,31.1,22.7,35.5,6.8,5.3,2.4,4.5,3.6,4.2,3.2,7.1,12.1,6.9,7.800000000000001,10.3,26.2,NS,1.36,0,BALANCED_PHASE,37.4
14.083333333333334,-0.5188,-0.8549,0,32.4,89.5,30.9,31.8,3.8,5.1,17.8,9.9,1.5,3.9,0.1,5.9,8.899999999999999,27.700000000000003,5.4,6.0,33.9,NS,2.87,2,S_EXCLUSIVE_GREEN,45.0
9.066666666666666,0.6947,-0.7193,1,74.9,13.8,102.6,19.5,9.1,11.7,2.1,0.9,9.6,14.4,0.9,3.9,20.799999999999997,3.0,24.0,4.8,32.2,EW,4.84,3,E_EXCLUSIVE_GREEN,45.0
3.1666666666666665,0.7373,0.6756,0,33.0,91.4,17.4,18.2,5.5,3.2,9.8,12.1,4.9,0.2,1.3,2.9,8.7,21.9,5.1000000000000005,4.2,23.9,NS,2.54,2,S_EXCLUSIVE_GREEN,45.0
15.15,-0.7343,-0.6788,0,24.1,22.2,21.8,38.4,1.2,2.7,5.0,3.3,0.2,1.5,2.3,8.4,3.9000000000000004,8.3,1.7,10.7,12.5,EW,2.8,4,W_EXCLUSIVE_GREEN,34.6
16.666666666666668,-0.9397,-0.342,1,12.4,124.0,15.1,59.6,0.3,0.4,11.2,23.5,0.7,1.7,8.2,16.5,0.7,34.7,2.4,24.7,44.6,NS,16.18,2,S_EXCLUSIVE_GREEN,45.0
0.3,0.0785,0.9969,0,20.9,29.7,22.7,31.8,1.1,2.5,4.7,3.0,3.1,1.4,2.4,3.1,3.6,7.7,4.5,5.5,16.7,EW,1.24,0,BALANCED_PHASE,23.4
21.566666666666666,-0.5948,0.8039,0,22.5,20.3,29.1,30.7,3.3,0.7,1.4,2.0,2.0,5.4,0.3,2.6,4.0,3.4,7.4,2.9,11.6,EW,1.47,3,E_EXCLUSIVE_GREEN,26.5
15.366666666666667,-0.7716,-0.6361,0,31.7,36.9,27.3,34.1,3.2,1.6,2.2,2.5,2.2,3.6,4.1,5.4,4.800000000000001,4.7,5.800000000000001,9.5,14.8,NS,1.06,0,BALANCED_PHASE,22.7
23.683333333333334,-0.0828,0.9966,0,27.6,52.0,23.1,25.1,1.5,2.4,3.7,6.5,0.8,5.4,4.6,2.2,3.9,10.2,6.2,6.8,14.7,NS,2.07,2,S_EXCLUSIVE_GREEN,36.2
2.0166666666666666,0.5038,0.8638,0,27.8,22.4,30.9,30.0,2.0,2.0,0.5,2.0,2.3,7.3,3.1,8.1,4.0,2.5,9.6,11.2,13.3,EW,1.08,0,BALANCED_PHASE,34.3
7.883333333333333,0.8809,-0.4733,1,133.9,22.5,85.2,15.4,24.2,21.3,0.0,6.1,8.8,16.2,1.3,2.8,45.5,6.1,25.0,4.1,88.1,NS,6.52,1,N_EXCLUSIVE_GREEN,45.0
16.683333333333334,-0.9412,-0.3379,1,25.1,141.5,17.4,48.7,2.9,3.9,11.8,17.8,1.3,2.6,4.3,14.2,6.8,29.6,3.9000000000000004,18.5,39.0,NS,4.7,2,S_EXCLUSIVE_GREEN,45.0
10.433333333333334,0.3987,-0.9171,0,20.0,27.9,29.4,21.3,3.3,0.8,3.0,4.0,2.0,1.8,5.8,1.3,4.1,7.0,3.8,7.1,11.4,EW,1.52,3,E_EXCLUSIVE_GREEN,25.6
20.683333333333334,-0.7632,0.6461,0,20.4,22.2,28.2,23.0,1.2,3.0,0.9,0.6,5.7,7.0,3.8,0.5,4.2,1.5,12.7,4.3,18.7,EW,1.95,3,E_EXCLUSIVE_GREEN,37.3
15.616666666666667,-0.8116,-0.5842,0,21.7,21.8,22.6,38.5,0.2,5.4,1.3,5.4,1.4,5.2,3.8,8.8,5.6000000000000005,6.7,6.6,12.600000000000001,22.7,EW,1.75,4,W_EXCLUSIVE_GREEN,39.4
16.883333333333333,-0.9576,-0.2882,1,17.1,113.7,12.4,71.2,1.1,0.4,19.5,18.0,0.9,4.2,4.9,10.7,1.5,37.5,5.1000000000000005,15.6,42.0,NS,11.13,2,S_EXCLUSIVE_GREEN,45.0
17.466666666666665,-0.9903,-0.1392,1,13.0,50.8,20.9,85.9,2.3,0.8,5.0,8.6,6.2,2.3,5.3,15.2,3.0999999999999996,13.6,8.5,20.5,38.5,EW,2.86,4,W_EXCLUSIVE_GREEN,45.0
14.316666666666666,-0.57,-0.8216,0,31.3,28.5,24.9,36.5,8.6,2.2,1.6,2.9,1.1,2.6,1.2,12.4,10.8,4.5,3.7,13.6,18.7,EW,2.28,4,W_EXCLUSIVE_GREEN,40.6
9.166666666666666,0.6756,-0.7373,1,54.7,26.3,107.4,18.0,7.3,6.4,0.8,2.7,10.3,22.8,7.6,1.0,13.7,3.5,33.1,8.6,55.6,EW,4.3,3,E_EXCLUSIVE_GREEN,45.0
8.233333333333333,0.8339,-0.5519,1,74.2,14.8,62.5,18.4,9.3,15.8,2.6,4.4,6.7,12.4,0.9,4.3,25.1,7.0,19.1,5.2,49.7,NS,3.82,1,N_EXCLUSIVE_GREEN,45.0
15.383333333333333,-0.7744,-0.6327,0,28.3,22.2,21.9,21.5,7.4,6.4,1.6,3.3,5.3,6.9,1.1,0.7,13.8,4.9,12.2,1.8,18.1,NS,1.98,1,N_EXCLUSIVE_GREEN,39.5
1.15,0.2965,0.955,0,22.7,24.4,18.8,56.7,1.2,0.6,1.2,1.9,2.3,0.4,3.2,6.6,1.7999999999999998,3.0999999999999996,2.6999999999999997,9.8,19.5,EW,3.04,4,W_EXCLUSIVE_GREEN,36.8
5.65,0.9958,0.0915,0,34.8,20.9,27.0,34.2,6.4,5.7,4.6,3.6,2.5,3.8,1.1,8.3,12.100000000000001,8.2,6.3,9.4,24.6,EW,1.33,0,BALANCED_PHASE,32.4
22.566666666666666,-0.3665,0.9304,0,23.0,110.3,20.8,29.2,3.8,6.5,7.6,21.7,0.8,1.9,1.8,5.8,10.3,29.299999999999997,2.7,7.6,53.8,NS,3.34,2,S_EXCLUSIVE_GREEN,45.0
22.733333333333334,-0.3256,0.9455,0,34.3,27.4,21.4,30.3,3.1,0.8,5.0,7.4,1.3,4.5,6.3,7.9,3.9000000000000004,12.4,5.8,14.2,25.5,NS,1.95,1,N_EXCLUSIVE_GREEN,38.5
4.166666666666667,0.887,0.4617,0,54.0,20.4,26.6,22.5,3.4,9.9,4.3,5.8,0.1,5.1,0.7,0.8,13.3,10.1,5.199999999999999,1.5,25.2,NS,1.64,1,N_EXCLUSIVE_GREEN,43.8
10.6,0.3584,-0.9336,0,33.2,23.8,109.0,19.3,0.3,3.3,3.1,4.1,9.5,17.7,0.7,4.3,3.5999999999999996,7.199999999999999,27.2,5.0,29.9,EW,5.24,3,E_EXCLUSIVE_GREEN,45.0
11.183333333333334,0.2122,-0.9772,0,95.1,22.3,32.5,22.2,11.1,19.3,2.3,0.8,4.0,7.9,1.1,4.9,30.4,3.0999999999999996,11.9,6.0,54.1,NS,6.13,1,N_EXCLUSIVE_GREEN,45.0
21.333333333333332,-0.6428,0.766,0,33.7,23.6,24.6,33.9,9.4,3.9,0.9,4.2,1.9,5.9,5.8,4.5,13.3,5.1000000000000005,7.800000000000001,10.3,27.8,EW,1.29,0,BALANCED_PHASE,34.5
4.383333333333334,0.9118,0.4107,0,26.5,32.4,23.6,25.6,2.6,8.9,5.3,7.6,2.3,4.0,8.1,5.6,11.5,12.899999999999999,6.3,13.7,19.6,NS,1.12,0,BALANCED_PHASE,38.6
5.566666666666666,0.9936,0.1132,0,101.4,23.8,27.8,23.9,7.1,17.8,0.7,2.5,1.5,2.6,2.0,2.8,24.9,3.2,4.1,4.8,45.3,NS,5.34,1,N_EXCLUSIVE_GREEN,45.0
12.983333333333333,-0.2546,-0.967,0,28.9,28.6,31.6,30.0,3.5,5.6,0.7,5.7,2.9,3.2,5.2,5.3,9.1,6.4,6.1,10.5,11.3,EW,1.34,0,BALANCED_PHASE,32.8
4.483333333333333,0.9222,0.3867,0,31.1,34.6,34.9,34.1,7.2,4.5,8.2,5.2,3.2,4.0,3.4,7.2,11.7,13.399999999999999,7.2,10.6,22.8,NS,1.1,0,BALANCED_PHASE,40.3
4.0,0.866,0.5,0,29.5,30.8,28.3,27.4,1.1,2.7,4.5,3.1,0.5,5.4,1.0,5.6,3.8000000000000003,7.6,5.9,6.6,12.5,NS,1.35,0,BALANCED_PHASE,27.0
17.533333333333335,-0.9925,-0.1219,1,17.1,143.6,12.0,78.4,1.8,3.8,13.4,22.5,0.9,0.3,8.6,5.7,5.6,35.9,1.2,14.3,49.3,NS,6.79,2,S_EXCLUSIVE_GREEN,45.0
10.683333333333334,0.3379,-0.9412,0,34.0,21.5,33.3,20.3,2.6,5.3,7.2,2.1,4.0,3.9,1.2,1.5,7.9,9.3,7.9,2.7,16.7,NS,1.27,0,BALANCED_PHASE,31.4
15.95,-0.8594,-0.5113,0,22.9,64.3,24.5,19.5,3.4,3.0,6.9,11.9,1.4,3.0,5.1,3.3,6.4,18.8,4.4,8.399999999999999,31.1,NS,2.76,2,S_EXCLUSIVE_GREEN,45.0
18.766666666666666,-0.9799,0.1994,1,24.5,58.7,15.6,46.5,1.1,2.8,3.6,22.5,0.5,1.7,6.2,4.1,3.9,26.1,2.2,10.3,30.0,NS,4.07,2,S_EXCLUSIVE_GREEN,45.0
14.35,-0.5771,-0.8166,0,38.2,20.3,28.3,22.5,6.4,7.1,1.4,2.7,2.9,8.1,5.0,5.7,13.5,4.1,11.0,10.7,14.0,NS,2.44,1,N_EXCLUSIVE_GREEN,40.3
23.5,-0.1305,0.9914,0,24.5,32.2,23.1,22.6,1.6,1.6,2.7,4.7,4.0,3.8,5.5,2.5,3.2,7.4,7.8,8.0,16.9,NS,1.61,2,S_EXCLUSIVE_GREEN,27.3
4.716666666666667,0.9441,0.3297,0,33.1,22.2,39.3,21.3,6.7,11.9,1.7,8.5,1.5,8.8,0.5,4.0,18.6,10.2,10.3,4.5,34.6,NS,1.67,1,N_EXCLUSIVE_GREEN,45.0
9.016666666666667,0.704,-0.7102,1,95.2,18.3,64.1,20.1,6.2,12.8,3.8,1.5,9.9,19.1,0.6,5.4,19.0,5.3,29.0,6.0,59.8,NS,4.02,1,N_EXCLUSIVE_GREEN,45.0
12.65,-0.1693,-0.9856,0,23.4,25.5,30.2,34.9,5.8,2.9,0.7,2.9,0.4,3.4,3.6,6.8,8.7,3.5999999999999996,3.8,10.4,21.2,EW,1.68,4,W_EXCLUSIVE_GREEN,34.2
14.366666666666667,-0.5807,-0.8141,0,88.1,18.9,17.8,21.0,10.2,6.2,2.1,5.0,4.0,1.4,2.0,4.5,16.4,7.1,5.4,6.5,26.6,NS,2.99,1,N_EXCLUSIVE_GREEN,45.0
19.683333333333334,-0.9045,0.4266,0,17.2,61.6,22.4,23.7,1.8,3.9,4.2,16.9,0.0,0.7,4.4,2.1,5.7,21.099999999999998,0.7,6.5,25.7,NS,3.46,2,S_EXCLUSIVE_GREEN,45.0
8.2,0.8387,-0.5446,1,96.1,12.4,119.7,17.6,12.6,8.3,4.4,1.0,17.5,18.0,2.2,2.0,20.9,5.4,35.5,4.2,50.2,EW,7.23,3,E_EXCLUSIVE_GREEN,45.0
0.08333333333333333,0.0218,0.9998,0,39.0,36.8,33.9,26.9,1.9,5.1,1.6,4.8,5.5,4.6,2.9,2.7,7.0,6.4,10.1,5.6,14.9,NS,1.04,0,BALANCED_PHASE,27.5
14.716666666666667,-0.6528,-0.7576,0,25.2,36.6,20.5,27.3,1.8,2.3,1.7,10.2,0.9,5.6,3.6,3.5,4.1,11.899999999999999,6.5,7.1,25.9,NS,1.99,2,S_EXCLUSIVE_GREEN,38.0
2.533333333333333,0.6157,0.788,0,27.0,19.4,20.7,77.9,4.9,3.5,0.4,1.4,2.0,1.7,6.7,6.2,8.4,1.7999999999999998,3.7,12.9,15.9,EW,3.42,4,W_EXCLUSIVE_GREEN,45.0
10.633333333333333,0.3502,-0.9367,0,35.6,20.1,27.6,34.2,3.0,6.6,1.3,3.8,3.5,3.3,7.2,8.1,9.6,5.1,6.8,15.3,25.6,EW,1.73,4,W_EXCLUSIVE_GREEN,44.3
1.9666666666666668,0.4924,0.8704,0,37.1,37.5,23.0,21.6,1.7,8.9,2.7,3.0,0.5,1.3,3.3,6.2,10.6,5.7,1.8,9.5,18.0,NS,1.33,0,BALANCED_PHASE,34.7
12.15,-0.0393,-0.9992,0,20.8,20.4,27.3,20.9,0.4,1.7,6.2,3.3,3.1,3.5,1.2,3.4,2.1,9.5,6.6,4.6,12.7,EW,1.3,0,BALANCED_PHASE,24.4
13.383333333333333,-0.3543,-0.9351,0,56.0,21.3,30.9,24.4,2.3,10.3,3.8,2.9,10.1,3.7,3.2,1.7,12.600000000000001,6.699999999999999,13.8,4.9,24.0,NS,2.08,1,N_EXCLUSIVE_GREEN,42.7
9.366666666666667,0.6361,-0.7716,1,65.1,13.7,109.5,15.4,7.5,10.3,0.6,0.7,12.5,17.8,0.5,0.7,17.8,1.2999999999999998,30.3,1.2,38.0,EW,10.92,3,E_EXCLUSIVE_GREEN,45.0
11.316666666666666,0.1779,-0.984,0,20.5,38.3,21.2,27.6,2.0,3.0,5.2,6.3,3.8,4.8,7.6,3.0,5.0,11.5,8.6,10.6,18.7,NS,1.99,2,S_EXCLUSIVE_GREEN,36.8
17.083333333333332,-0.9713,-0.2377,1,12.7,68.4,14.7,80.0,1.3,3.1,4.6,9.2,1.6,2.3,6.2,28.6,4.4,13.799999999999999,3.9,34.800000000000004,51.4,EW,6.92,4,W_EXCLUSIVE_GREEN,45.0
6.766666666666667,0.9799,-0.1994,0,39.8,27.3,35.7,20.8,3.6,5.7,3.1,3.5,6.2,6.3,1.3,3.9,9.3,6.6,12.5,5.2,22.4,NS,1.38,0,BALANCED_PHASE,33.0
23.433333333333334,-0.1478,0.989,0,23.9,30.3,20.3,39.7,4.4,4.3,1.0,13.3,4.1,5.2,2.2,6.4,8.7,14.3,9.3,8.600000000000001,18.9,EW,1.31,0,BALANCED_PHASE,32.6
9.166666666666666,0.6756,-0.7373,1,58.3,23.6,66.0,18.1,4.8,7.9,4.8,7.6,5.3,4.5,4.9,0.7,12.7,12.399999999999999,9.8,5.6000000000000005,23.4,NS,1.38,1,N_EXCLUSIVE_GREEN,43.2
23.95,-0.0131,0.9999,0,25.8,27.9,33.3,24.6,1.6,1.2,1.4,3.9,4.5,2.0,4.2,3.8,2.8,5.3,6.5,8.0,11.3,EW,1.23,0,BALANCED_PHASE,28.1
13.133333333333333,-0.2924,-0.9563,0,22.8,23.8,24.5,20.1,2.4,0.6,0.9,4.5,1.8,0.1,1.0,2.1,3.0,5.4,1.9000000000000001,3.1,11.2,NS,1.26,0,BALANCED_PHASE,21.2
19.083333333333332,-0.96,0.2798,1,14.2,88.5,26.5,50.4,0.2,3.1,13.3,14.6,2.8,2.7,4.7,5.1,3.3000000000000003,27.9,5.5,9.8,39.7,NS,6.87,2,S_EXCLUSIVE_GREEN,45.0
4.216666666666667,0.893,0.4501,0,28.3,19.8,56.9,23.2,6.8,1.7,2.0,2.7,6.9,8.5,10.1,6.8,8.5,4.7,15.4,16.9,32.1,EW,1.38,3,E_EXCLUSIVE_GREEN,45.0
2.9833333333333334,0.704,0.7102,0,25.6,24.4,27.2,23.3,3.0,2.5,2.8,1.5,2.0,4.8,2.1,2.7,5.5,4.3,6.8,4.800000000000001,8.3,EW,1.23,0,BALANCED_PHASE,24.3
12.083333333333334,-0.0218,-0.9998,0,31.6,25.5,94.3,19.9,0.6,4.3,1.1,4.9,12.6,15.2,1.2,1.1,4.8999999999999995,6.0,27.799999999999997,2.3,56.4,EW,6.89,3,E_EXCLUSIVE_GREEN,45.0
13.183333333333334,-0.3049,-0.9524,0,38.0,23.4,33.3,39.5,5.5,9.1,0.7,2.5,3.1,6.0,2.2,12.0,14.6,3.2,9.1,14.2,27.1,EW,1.36,0,BALANCED_PHASE,43.2
22.6,-0.3584,0.9336,0,33.2,26.1,28.0,31.2,4.8,5.1,3.7,1.4,6.6,1.9,1.9,7.5,9.899999999999999,5.1,8.5,9.4,19.0,EW,1.07,0,BALANCED_PHASE,31.3
