timestamp,hour,minute,day_of_week,sin_hour,cos_hour,sin_day,cos_day,is_weekend,is_morning_rush,is_evening_rush,weather,weather_multiplier,lag_pcu_N,lag_pcu_S,lag_pcu_E,lag_pcu_W,flow_north_vpm,flow_south_vpm,flow_east_vpm,flow_west_vpm,pcu_north,pcu_south,pcu_east,pcu_west,total_intersection_pcu,congestion_north,congestion_south,congestion_east,congestion_west,critical_approach,target_green_NS,target_green_EW
2026-06-29 09:30,9,30,0,0.6088,-0.7934,0.0,1.0,0,1,0,Rain,1.25,24.8,3.9,18.4,3.9,141.4,22.6,108.5,22.5,31.1,5.0,23.9,5.0,65.0,VERY_HIGH,LOW,HIGH,LOW,N,29.2,22.8
2026-06-29 09:45,9,45,0,0.5556,-0.8315,0.0,1.0,0,1,0,Heavy Rain,1.5,31.1,5.0,23.9,5.0,167.5,27.6,121.7,26.3,36.9,6.1,26.8,5.8,75.6,VERY_HIGH,MEDIUM,VERY_HIGH,LOW,N,29.9,22.1
2026-06-29 10:00,10,0,0,0.5,-0.866,0.0,1.0,0,0,0,Clear,1.0,36.9,6.1,26.8,5.8,25.3,24.5,21.0,21.9,5.6,5.4,4.6,4.8,20.4,LOW,LOW,LOW,LOW,N,27.9,24.1
2026-06-29 10:15,10,15,0,0.4423,-0.8969,0.0,1.0,0,0,0,Clear,1.0,5.6,5.4,4.6,4.8,24.0,25.8,21.2,21.1,5.3,5.7,4.7,4.6,20.3,LOW,LOW,LOW,LOW,S,28.3,23.7
2026-06-29 10:30,10,30,0,0.3827,-0.9239,0.0,1.0,0,0,0,Clear,1.0,5.3,5.7,4.7,4.6,24.5,24.4,21.1,21.8,5.4,5.4,4.6,4.8,20.2,LOW,LOW,LOW,LOW,N,27.6,24.4
2026-06-29 10:45,10,45,0,0.3214,-0.9469,0.0,1.0,0,0,0,Clear,1.0,5.4,5.4,4.6,4.8,25.7,24.2,21.3,22.3,5.7,5.3,4.7,4.9,20.6,LOW,LOW,LOW,LOW,N,27.8,24.2
2026-06-29 11:00,11,0,0,0.2588,-0.9659,0.0,1.0,0,0,0,Rain,1.25,5.7,5.3,4.7,4.9,51.3,51.5,42.7,42.0,11.3,11.3,9.4,9.2,41.2,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,28.5,23.5
2026-06-29 11:15,11,15,0,0.1951,-0.9808,0.0,1.0,0,0,0,Clear,1.0,11.3,11.3,9.4,9.2,38.9,41.0,35.9,35.4,8.6,9.0,7.9,7.8,33.3,MEDIUM,MEDIUM,MEDIUM,MEDIUM,S,27.6,24.4
2026-06-29 11:30,11,30,0,0.1305,-0.9914,0.0,1.0,0,0,0,Rain,1.25,8.6,9.0,7.9,7.8,52.1,50.7,43.0,44.8,11.5,11.2,9.5,9.9,42.1,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,28.0,24.0
2026-06-29 11:45,11,45,0,0.0654,-0.9979,0.0,1.0,0,0,0,Clear,1.0,11.5,11.2,9.5,9.9,40.3,40.7,35.1,33.5,8.9,9.0,7.7,7.4,33.0,MEDIUM,MEDIUM,MEDIUM,MEDIUM,S,28.0,24.0
2026-06-29 12:00,12,0,0,0.0,-1.0,0.0,1.0,0,0,0,Rain,1.25,8.9,9.0,7.7,7.4,48.8,49.8,44.8,42.8,10.7,11.0,9.9,9.4,41.0,MEDIUM,MEDIUM,MEDIUM,MEDIUM,S,27.5,24.5
2026-06-29 12:15,12,15,0,-0.0654,-0.9979,0.0,1.0,0,0,0,Clear,1.0,10.7,11.0,9.9,9.4,41.7,39.3,35.9,35.7,9.2,8.6,7.9,7.9,33.6,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,27.8,24.2
2026-06-29 12:30,12,30,0,-0.1305,-0.9914,0.0,1.0,0,0,0,Heavy Rain,1.5,9.2,8.6,7.9,7.9,58.2,62.4,55.0,51.9,12.8,13.7,12.1,11.4,50.0,MEDIUM,MEDIUM,MEDIUM,MEDIUM,S,27.6,24.4
2026-06-29 12:45,12,45,0,-0.1951,-0.9808,0.0,1.0,0,0,0,Rain,1.25,12.8,13.7,12.1,11.4,47.6,50.0,43.1,43.2,10.5,11.0,9.5,9.5,40.5,MEDIUM,MEDIUM,MEDIUM,MEDIUM,S,27.7,24.3
2026-06-29 13:00,13,0,0,-0.2588,-0.9659,0.0,1.0,0,0,0,Clear,1.0,10.5,11.0,9.5,9.5,38.3,38.0,35.6,35.8,8.4,8.4,7.8,7.9,32.5,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,26.9,25.1
2026-06-29 13:15,13,15,0,-0.3214,-0.9469,0.0,1.0,0,0,0,Heavy Rain,1.5,8.4,8.4,7.8,7.9,59.3,60.4,50.7,51.8,13.0,13.3,11.2,11.4,48.9,MEDIUM,MEDIUM,MEDIUM,MEDIUM,S,28.0,24.0
2026-06-29 13:30,13,30,0,-0.3827,-0.9239,0.0,1.0,0,0,0,Rain,1.25,13.0,13.3,11.2,11.4,49.3,48.7,44.4,45.0,10.8,10.7,9.8,9.9,41.2,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,27.2,24.8
2026-06-29 13:45,13,45,0,-0.4423,-0.8969,0.0,1.0,0,0,0,Clear,1.0,10.8,10.7,9.8,9.9,38.1,40.0,34.2,35.3,8.4,8.8,7.5,7.8,32.5,MEDIUM,MEDIUM,MEDIUM,MEDIUM,S,27.6,24.4
2026-06-29 14:00,14,0,0,-0.5,-0.866,0.0,1.0,0,0,0,Clear,1.0,8.4,8.8,7.5,7.8,40.3,40.1,35.6,34.0,8.9,8.8,7.8,7.5,33.0,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,27.7,24.3
2026-06-29 14:15,14,15,0,-0.5556,-0.8315,0.0,1.0,0,0,0,Clear,1.0,8.9,8.8,7.8,7.5,40.4,41.2,34.5,36.6,8.9,9.1,7.6,8.1,33.7,MEDIUM,MEDIUM,MEDIUM,MEDIUM,S,27.7,24.3
2026-06-29 14:30,14,30,0,-0.6088,-0.7934,0.0,1.0,0,0,0,Rain,1.25,8.9,9.1,7.6,8.1,51.1,52.2,43.8,42.7,11.2,11.5,9.6,9.4,41.7,MEDIUM,MEDIUM,MEDIUM,MEDIUM,S,28.3,23.7
2026-06-29 14:45,14,45,0,-0.6593,-0.7518,0.0,1.0,0,0,0,Clear,1.0,11.2,11.5,9.6,9.4,38.3,39.4,33.9,34.9,8.4,8.7,7.5,7.7,32.3,MEDIUM,MEDIUM,MEDIUM,MEDIUM,S,27.6,24.4
2026-06-29 15:00,15,0,0,-0.7071,-0.7071,0.0,1.0,0,0,0,Clear,1.0,8.4,8.7,7.5,7.7,39.9,41.6,35.1,34.1,8.8,9.2,7.7,7.5,33.2,MEDIUM,MEDIUM,MEDIUM,MEDIUM,S,28.2,23.8
2026-06-29 15:15,15,15,0,-0.7518,-0.6593,0.0,1.0,0,0,0,Clear,1.0,8.8,9.2,7.7,7.5,39.6,41.6,35.9,34.0,8.7,9.2,7.9,7.5,33.3,MEDIUM,MEDIUM,MEDIUM,MEDIUM,S,27.9,24.1
2026-06-29 15:30,15,30,0,-0.7934,-0.6088,0.0,1.0,0,0,0,Clear,1.0,8.7,9.2,7.9,7.5,38.6,38.6,34.7,36.2,8.5,8.5,7.6,8.0,32.6,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,27.0,25.0
2026-06-29 15:45,15,45,0,-0.8315,-0.5556,0.0,1.0,0,0,0,Clear,1.0,8.5,8.5,7.6,8.0,40.4,39.9,36.6,35.3,8.9,8.8,8.1,7.8,33.6,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,27.4,24.6
2026-06-29 16:00,16,0,0,-0.866,-0.5,0.0,1.0,0,0,1,Clear,1.0,8.9,8.8,8.1,7.8,17.9,114.8,18.1,86.2,3.9,25.3,4.0,19.0,52.2,LOW,VERY_HIGH,LOW,HIGH,S,29.5,22.5
2026-06-29 16:15,16,15,0,-0.8969,-0.4423,0.0,1.0,0,0,1,Heavy Rain,1.5,3.9,25.3,4.0,19.0,26.8,166.8,27.5,133.3,5.9,36.7,6.0,29.3,77.9,LOW,VERY_HIGH,MEDIUM,VERY_HIGH,S,28.7,23.3
2026-06-29 16:30,16,30,0,-0.9239,-0.3827,0.0,1.0,0,0,1,Clear,1.0,5.9,36.7,6.0,29.3,18.5,105.1,17.8,88.4,4.1,23.1,3.9,19.4,50.5,LOW,HIGH,LOW,HIGH,S,28.1,23.9
2026-06-29 16:45,16,45,0,-0.9469,-0.3214,0.0,1.0,0,0,1,Clear,1.0,4.1,23.1,3.9,19.4,17.7,114.7,17.4,86.7,3.9,25.2,3.8,19.1,52.0,LOW,VERY_HIGH,LOW,HIGH,S,29.4,22.6
2026-06-29 17:00,17,0,0,-0.9659,-0.2588,0.0,1.0,0,0,1,Clear,1.0,3.9,25.2,3.8,19.1,18.8,131.2,17.2,100.6,4.1,28.9,3.8,22.1,58.9,LOW,VERY_HIGH,LOW,HIGH,S,29.3,22.7
2026-06-29 17:15,17,15,0,-0.9808,-0.1951,0.0,1.0,0,0,1,Clear,1.0,4.1,28.9,3.8,22.1,17.7,129.9,17.8,104.3,3.9,28.6,3.9,22.9,59.3,LOW,VERY_HIGH,LOW,HIGH,S,28.7,23.3
2026-06-29 17:30,17,30,0,-0.9914,-0.1305,0.0,1.0,0,0,1,Clear,1.0,3.9,28.6,3.9,22.9,18.8,130.8,17.5,98.8,4.1,28.8,3.9,21.7,58.5,LOW,VERY_HIGH,LOW,HIGH,S,29.5,22.5
2026-06-29 17:45,17,45,0,-0.9979,-0.0654,0.0,1.0,0,0,1,Rain,1.25,4.1,28.8,3.9,21.7,22.4,168.7,22.7,130.3,4.9,37.1,5.0,28.7,75.7,LOW,VERY_HIGH,LOW,VERY_HIGH,S,29.2,22.8
2026-06-29 18:00,18,0,0,-1.0,-0.0,0.0,1.0,0,0,1,Clear,1.0,4.9,37.1,5.0,28.7,18.6,125.9,18.9,106.4,4.1,27.7,4.2,23.4,59.4,LOW,VERY_HIGH,LOW,HIGH,S,28.1,23.9
2026-06-29 18:15,18,15,0,-0.9979,0.0654,0.0,1.0,0,0,1,Clear,1.0,4.1,27.7,4.2,23.4,17.7,134.1,17.8,104.8,3.9,29.5,3.9,23.1,60.4,LOW,VERY_HIGH,LOW,HIGH,S,29.0,23.0
2026-06-29 18:30,18,30,0,-0.9914,0.1305,0.0,1.0,0,0,1,Clear,1.0,3.9,29.5,3.9,23.1,18.7,134.3,17.5,99.4,4.1,29.5,3.9,21.9,59.4,LOW,VERY_HIGH,LOW,HIGH,S,29.7,22.3
2026-06-29 18:45,18,45,0,-0.9808,0.1951,0.0,1.0,0,0,1,Clear,1.0,4.1,29.5,3.9,21.9,17.5,137.5,17.6,104.2,3.9,30.2,3.9,22.9,60.9,LOW,VERY_HIGH,LOW,HIGH,S,29.4,22.6
2026-06-29 19:00,19,0,0,-0.9659,0.2588,0.0,1.0,0,0,1,Clear,1.0,3.9,30.2,3.9,22.9,17.5,109.9,17.6,88.8,3.9,24.2,3.9,19.5,51.5,LOW,VERY_HIGH,LOW,HIGH,S,28.6,23.4
2026-06-29 19:15,19,15,0,-0.9469,0.3214,0.0,1.0,0,0,1,Clear,1.0,3.9,24.2,3.9,19.5,17.4,112.0,17.1,84.3,3.8,24.6,3.8,18.5,50.7,LOW,VERY_HIGH,LOW,HIGH,S,29.5,22.5
2026-06-29 19:30,19,30,0,-0.9239,0.3827,0.0,1.0,0,0,1,Clear,1.0,3.8,24.6,3.8,18.5,18.9,114.5,18.2,87.0,4.2,25.2,4.0,19.1,52.5,LOW,VERY_HIGH,LOW,HIGH,S,29.4,22.6
2026-06-29 19:45,19,45,0,-0.8969,0.4423,0.0,1.0,0,0,1,Clear,1.0,4.2,25.2,4.0,19.1,17.2,106.4,18.8,82.8,3.8,23.4,4.1,18.2,49.5,LOW,HIGH,LOW,HIGH,S,29.0,23.0
2026-06-29 20:00,20,0,0,-0.866,0.5,0.0,1.0,0,0,0,Clear,1.0,3.8,23.4,4.1,18.2,25.8,24.2,22.0,22.9,5.7,5.3,4.8,5.0,20.8,LOW,LOW,LOW,LOW,N,27.5,24.5
2026-06-29 20:15,20,15,0,-0.8315,0.5556,0.0,1.0,0,0,0,Clear,1.0,5.7,5.3,4.8,5.0,25.2,25.3,21.6,20.9,5.5,5.6,4.8,4.6,20.5,LOW,LOW,LOW,LOW,S,28.1,23.9
2026-06-29 20:30,20,30,0,-0.7934,0.6088,0.0,1.0,0,0,0,Clear,1.0,5.5,5.6,4.8,4.6,24.2,24.9,21.4,22.0,5.3,5.5,4.7,4.8,20.3,LOW,LOW,LOW,LOW,S,27.6,24.4
2026-06-29 20:45,20,45,0,-0.7518,0.6593,0.0,1.0,0,0,0,Clear,1.0,5.3,5.5,4.7,4.8,25.9,25.8,21.1,21.2,5.7,5.7,4.6,4.7,20.7,LOW,LOW,LOW,LOW,N,28.6,23.4
2026-06-29 21:00,21,0,0,-0.7071,0.7071,0.0,1.0,0,0,0,Clear,1.0,5.7,5.7,4.6,4.7,23.8,25.5,22.7,22.3,5.2,5.6,5.0,4.9,20.7,LOW,LOW,LOW,LOW,S,27.3,24.7
2026-06-29 21:15,21,15,0,-0.6593,0.7518,0.0,1.0,0,0,0,Clear,1.0,5.2,5.6,5.0,4.9,25.8,24.0,21.9,22.3,5.7,5.3,4.8,4.9,20.7,LOW,LOW,LOW,LOW,N,27.7,24.3
2026-06-29 21:30,21,30,0,-0.6088,0.7934,0.0,1.0,0,0,0,Rain,1.25,5.7,5.3,4.8,4.9,30.1,32.5,26.1,26.7,6.6,7.2,5.7,5.9,25.4,MEDIUM,MEDIUM,LOW,LOW,S,28.4,23.6
2026-06-29 21:45,21,45,0,-0.5556,0.8315,0.0,1.0,0,0,0,Clear,1.0,6.6,7.2,5.7,5.9,26.1,24.9,21.5,22.5,5.7,5.5,4.7,5.0,20.9,LOW,LOW,LOW,LOW,N,27.9,24.1
2026-06-29 22:00,22,0,0,-0.5,0.866,0.0,1.0,0,0,0,Clear,1.0,5.7,5.5,4.7,5.0,24.2,24.5,23.0,23.0,5.3,5.4,5.1,5.1,20.9,LOW,LOW,LOW,LOW,S,26.8,25.2
2026-06-29 22:15,22,15,0,-0.4423,0.8969,0.0,1.0,0,0,0,Clear,1.0,5.3,5.4,5.1,5.1,25.5,26.2,22.8,23.0,5.6,5.8,5.0,5.1,21.5,LOW,LOW,LOW,LOW,S,27.6,24.4
2026-06-29 22:30,22,30,0,-0.3827,0.9239,0.0,1.0,0,0,0,Clear,1.0,5.6,5.8,5.0,5.1,25.0,25.3,22.3,21.8,5.5,5.6,4.9,4.8,20.8,LOW,LOW,LOW,LOW,S,27.7,24.3
2026-06-29 22:45,22,45,0,-0.3214,0.9469,0.0,1.0,0,0,0,Clear,1.0,5.5,5.6,4.9,4.8,24.1,25.5,22.6,22.6,5.3,5.6,5.0,5.0,20.9,LOW,LOW,LOW,LOW,S,27.4,24.6
2026-06-29 23:00,23,0,0,-0.2588,0.9659,0.0,1.0,0,0,0,Clear,1.0,5.3,5.6,5.0,5.0,5.7,6.0,5.1,4.9,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,28.1,23.9
2026-06-29 23:15,23,15,0,-0.1951,0.9808,0.0,1.0,0,0,0,Clear,1.0,1.3,1.3,1.1,1.1,6.3,6.1,5.0,5.2,1.4,1.3,1.1,1.1,4.9,LOW,LOW,LOW,LOW,N,28.5,23.5
2026-06-29 23:30,23,30,0,-0.1305,0.9914,0.0,1.0,0,0,0,Clear,1.0,1.4,1.3,1.1,1.1,5.9,6.0,5.2,5.2,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,27.8,24.2
2026-06-29 23:45,23,45,0,-0.0654,0.9979,0.0,1.0,0,0,0,Clear,1.0,1.3,1.3,1.1,1.1,5.9,6.2,5.0,5.0,1.3,1.4,1.1,1.1,4.9,LOW,LOW,LOW,LOW,S,28.6,23.4
2026-06-30 00:00,0,0,1,0.0,1.0,0.7818,0.6235,0,0,0,Clear,1.0,1.3,1.4,1.1,1.1,6.0,6.3,4.9,5.1,1.3,1.4,1.1,1.1,4.9,LOW,LOW,LOW,LOW,S,28.7,23.3
2026-06-30 00:15,0,15,1,0.0654,0.9979,0.7818,0.6235,0,0,0,Clear,1.0,1.3,1.4,1.1,1.1,6.0,6.3,5.0,5.1,1.3,1.4,1.1,1.1,4.9,LOW,LOW,LOW,LOW,S,28.6,23.4
2026-06-30 00:30,0,30,1,0.1305,0.9914,0.7818,0.6235,0,0,0,Clear,1.0,1.3,1.4,1.1,1.1,6.0,6.1,5.1,4.9,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,28.4,23.6
2026-06-30 00:45,0,45,1,0.1951,0.9808,0.7818,0.6235,0,0,0,Clear,1.0,1.3,1.3,1.1,1.1,5.8,5.8,5.1,5.1,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,27.7,24.3
2026-06-30 01:00,1,0,1,0.2588,0.9659,0.7818,0.6235,0,0,0,Clear,1.0,1.3,1.3,1.1,1.1,6.0,5.7,5.2,5.0,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,27.8,24.2
2026-06-30 01:15,1,15,1,0.3214,0.9469,0.7818,0.6235,0,0,0,Heavy Rain,1.5,1.3,1.3,1.1,1.1,8.9,9.1,7.8,7.7,2.0,2.0,1.7,1.7,7.4,LOW,LOW,LOW,LOW,N,28.0,24.0
2026-06-30 01:30,1,30,1,0.3827,0.9239,0.7818,0.6235,0,0,0,Clear,1.0,2.0,2.0,1.7,1.7,6.1,5.9,5.2,5.1,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,28.0,24.0
2026-06-30 01:45,1,45,1,0.4423,0.8969,0.7818,0.6235,0,0,0,Heavy Rain,1.5,1.3,1.3,1.1,1.1,9.3,9.1,7.7,7.3,2.0,2.0,1.7,1.6,7.3,LOW,LOW,LOW,LOW,N,28.5,23.5
2026-06-30 02:00,2,0,1,0.5,0.866,0.7818,0.6235,0,0,0,Rain,1.25,2.0,2.0,1.7,1.6,7.2,7.3,6.5,6.1,1.6,1.6,1.4,1.3,5.9,LOW,LOW,LOW,LOW,N,27.7,24.3
2026-06-30 02:15,2,15,1,0.5556,0.8315,0.7818,0.6235,0,0,0,Rain,1.25,1.6,1.6,1.4,1.3,7.8,7.4,6.5,6.5,1.7,1.6,1.4,1.4,6.1,LOW,LOW,LOW,LOW,N,28.2,23.8
2026-06-30 02:30,2,30,1,0.6088,0.7934,0.7818,0.6235,0,0,0,Clear,1.0,1.7,1.6,1.4,1.4,6.0,6.2,5.2,4.9,1.3,1.4,1.1,1.1,4.9,LOW,LOW,LOW,LOW,S,28.4,23.6
2026-06-30 02:45,2,45,1,0.6593,0.7518,0.7818,0.6235,0,0,0,Clear,1.0,1.3,1.4,1.1,1.1,5.8,6.2,4.8,5.0,1.3,1.4,1.1,1.1,4.9,LOW,LOW,LOW,LOW,S,28.7,23.3
2026-06-30 03:00,3,0,1,0.7071,0.7071,0.7818,0.6235,0,0,0,Clear,1.0,1.3,1.4,1.1,1.1,6.2,5.9,5.1,4.8,1.4,1.3,1.1,1.1,4.9,LOW,LOW,LOW,LOW,N,28.6,23.4
2026-06-30 03:15,3,15,1,0.7518,0.6593,0.7818,0.6235,0,0,0,Rain,1.25,1.4,1.3,1.1,1.1,7.5,7.2,6.2,6.4,1.6,1.6,1.4,1.4,6.0,LOW,LOW,LOW,LOW,N,28.0,24.0
2026-06-30 03:30,3,30,1,0.7934,0.6088,0.7818,0.6235,0,0,0,Clear,1.0,1.6,1.6,1.4,1.4,5.9,6.2,5.0,4.9,1.3,1.4,1.1,1.1,4.9,LOW,LOW,LOW,LOW,S,28.7,23.3
2026-06-30 03:45,3,45,1,0.8315,0.5556,0.7818,0.6235,0,0,0,Clear,1.0,1.3,1.4,1.1,1.1,6.2,6.0,5.2,5.1,1.4,1.3,1.1,1.1,4.9,LOW,LOW,LOW,LOW,N,28.2,23.8
2026-06-30 04:00,4,0,1,0.866,0.5,0.7818,0.6235,0,0,0,Clear,1.0,1.4,1.3,1.1,1.1,6.1,5.9,5.1,4.8,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,28.4,23.6
2026-06-30 04:15,4,15,1,0.8969,0.4423,0.7818,0.6235,0,0,0,Clear,1.0,1.3,1.3,1.1,1.1,6.0,5.9,4.8,4.9,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,28.6,23.4
2026-06-30 04:30,4,30,1,0.9239,0.3827,0.7818,0.6235,0,0,0,Clear,1.0,1.3,1.3,1.1,1.1,6.1,6.3,5.2,5.2,1.3,1.4,1.1,1.1,4.9,LOW,LOW,LOW,LOW,S,28.4,23.6
2026-06-30 04:45,4,45,1,0.9469,0.3214,0.7818,0.6235,0,0,0,Clear,1.0,1.3,1.4,1.1,1.1,6.0,6.1,5.2,4.8,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,28.3,23.7
2026-06-30 05:00,5,0,1,0.9659,0.2588,0.7818,0.6235,0,0,0,Clear,1.0,1.3,1.3,1.1,1.1,6.2,6.1,5.1,5.2,1.4,1.3,1.1,1.1,4.9,LOW,LOW,LOW,LOW,N,28.3,23.7
2026-06-30 05:15,5,15,1,0.9808,0.1951,0.7818,0.6235,0,0,0,Rain,1.25,1.4,1.3,1.1,1.1,7.3,7.6,6.1,6.2,1.6,1.7,1.3,1.4,6.0,LOW,LOW,LOW,LOW,S,28.6,23.4
2026-06-30 05:30,5,30,1,0.9914,0.1305,0.7818,0.6235,0,0,0,Clear,1.0,1.6,1.7,1.3,1.4,6.1,5.8,4.9,5.2,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,28.1,23.9
2026-06-30 05:45,5,45,1,0.9979,0.0654,0.7818,0.6235,0,0,0,Clear,1.0,1.3,1.3,1.1,1.1,6.1,5.8,4.9,4.8,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,28.7,23.3
2026-06-30 06:00,6,0,1,1.0,0.0,0.7818,0.6235,0,0,0,Rain,1.25,1.3,1.3,1.1,1.1,30.1,31.7,27.6,26.3,6.6,7.0,6.1,5.8,25.5,MEDIUM,MEDIUM,MEDIUM,LOW,S,27.8,24.2
2026-06-30 06:15,6,15,1,0.9979,-0.0654,0.7818,0.6235,0,0,0,Clear,1.0,6.6,7.0,6.1,5.8,25.2,24.6,22.9,21.8,5.5,5.4,5.0,4.8,20.7,LOW,LOW,LOW,LOW,N,27.3,24.7
2026-06-30 06:30,6,30,1,0.9914,-0.1305,0.7818,0.6235,0,0,0,Clear,1.0,5.5,5.4,5.0,4.8,26.0,24.4,22.8,21.4,5.7,5.4,5.0,4.7,20.8,LOW,LOW,LOW,LOW,N,27.7,24.3
2026-06-30 06:45,6,45,1,0.9808,-0.1951,0.7818,0.6235,0,0,0,Clear,1.0,5.7,5.4,5.0,4.7,25.3,24.8,23.1,23.0,5.6,5.5,5.1,5.1,21.3,LOW,LOW,LOW,LOW,N,27.1,24.9
2026-06-30 07:00,7,0,1,0.9659,-0.2588,0.7818,0.6235,0,1,0,Clear,1.0,5.6,5.5,5.1,5.1,104.8,18.3,81.2,17.7,23.1,4.0,17.9,3.9,48.9,HIGH,LOW,HIGH,LOW,N,29.1,22.9
2026-06-30 07:15,7,15,1,0.9469,-0.3214,0.7818,0.6235,0,1,0,Clear,1.0,23.1,4.0,17.9,3.9,109.1,18.0,83.9,17.4,24.0,4.0,18.5,3.8,50.3,VERY_HIGH,LOW,HIGH,LOW,N,29.2,22.8
2026-06-30 07:30,7,30,1,0.9239,-0.3827,0.7818,0.6235,0,1,0,Rain,1.25,24.0,4.0,18.5,3.8,135.7,22.6,106.6,22.4,29.9,5.0,23.5,4.9,63.3,VERY_HIGH,LOW,HIGH,LOW,N,28.9,23.1
2026-06-30 07:45,7,45,1,0.8969,-0.4423,0.7818,0.6235,0,1,0,Clear,1.0,29.9,5.0,23.5,4.9,115.3,18.4,82.2,17.3,25.4,4.0,18.1,3.8,51.3,VERY_HIGH,LOW,HIGH,LOW,N,30.1,21.9
2026-06-30 08:00,8,0,1,0.866,-0.5,0.7818,0.6235,0,1,0,Clear,1.0,25.4,4.0,18.1,3.8,141.0,17.2,106.0,18.5,31.0,3.8,23.3,4.1,62.2,VERY_HIGH,LOW,HIGH,LOW,N,29.5,22.5
2026-06-30 08:15,8,15,1,0.8315,-0.5556,0.7818,0.6235,0,1,0,Clear,1.0,31.0,3.8,23.3,4.1,143.0,17.5,109.4,17.7,31.5,3.9,24.1,3.9,63.4,VERY_HIGH,LOW,VERY_HIGH,LOW,N,29.3,22.7
2026-06-30 08:30,8,30,1,0.7934,-0.6088,0.7818,0.6235,0,1,0,Clear,1.0,31.5,3.9,24.1,3.9,140.1,18.9,106.0,18.3,30.8,4.2,23.3,4.0,62.3,VERY_HIGH,LOW,HIGH,LOW,N,29.4,22.6
2026-06-30 08:45,8,45,1,0.7518,-0.6593,0.7818,0.6235,0,1,0,Clear,1.0,30.8,4.2,23.3,4.0,144.4,17.4,108.2,17.8,31.8,3.8,23.8,3.9,63.3,VERY_HIGH,LOW,HIGH,LOW,N,29.5,22.5
2026-06-30 09:00,9,0,1,0.7071,-0.7071,0.7818,0.6235,0,1,0,Rain,1.25,31.8,3.8,23.8,3.9,140.6,21.9,109.5,23.4,30.9,4.8,24.1,5.1,64.9,VERY_HIGH,LOW,VERY_HIGH,LOW,N,29.0,23.0
2026-06-30 09:15,9,15,1,0.6593,-0.7518,0.7818,0.6235,0,1,0,Clear,1.0,30.9,4.8,24.1,5.1,105.0,18.1,83.7,18.5,23.1,4.0,18.4,4.1,49.6,HIGH,LOW,HIGH,LOW,N,28.7,23.3
2026-06-30 09:30,9,30,1,0.6088,-0.7934,0.7818,0.6235,0,1,0,Rain,1.25,23.1,4.0,18.4,4.1,133.9,22.4,102.0,22.0,29.5,4.9,22.4,4.8,61.6,VERY_HIGH,LOW,HIGH,LOW,N,29.3,22.7
2026-06-30 09:45,9,45,1,0.5556,-0.8315,0.7818,0.6235,0,1,0,Clear,1.0,29.5,4.9,22.4,4.8,113.4,17.8,84.5,17.6,24.9,3.9,18.6,3.9,51.3,VERY_HIGH,LOW,HIGH,LOW,N,29.6,22.4
2026-06-30 10:00,10,0,1,0.5,-0.866,0.7818,0.6235,0,0,0,Clear,1.0,24.9,3.9,18.6,3.9,25.1,24.5,21.0,22.4,5.5,5.4,4.6,4.9,20.4,LOW,LOW,LOW,LOW,N,27.6,24.4
2026-06-30 10:15,10,15,1,0.4423,-0.8969,0.7818,0.6235,0,0,0,Clear,1.0,5.5,5.4,4.6,4.9,24.9,26.1,20.9,22.3,5.5,5.7,4.6,4.9,20.7,LOW,LOW,LOW,LOW,S,28.1,23.9
2026-06-30 10:30,10,30,1,0.3827,-0.9239,0.7818,0.6235,0,0,0,Clear,1.0,5.5,5.7,4.6,4.9,26.1,25.0,21.9,20.9,5.7,5.5,4.8,4.6,20.6,LOW,LOW,LOW,LOW,N,28.3,23.7
2026-06-30 10:45,10,45,1,0.3214,-0.9469,0.7818,0.6235,0,0,0,Clear,1.0,5.7,5.5,4.8,4.6,24.2,23.8,22.6,21.1,5.3,5.2,5.0,4.6,20.1,LOW,LOW,LOW,LOW,N,27.1,24.9
2026-06-30 11:00,11,0,1,0.2588,-0.9659,0.7818,0.6235,0,0,0,Rain,1.25,5.3,5.2,5.0,4.6,50.3,48.1,41.7,44.0,11.1,10.6,9.2,9.7,40.6,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,27.8,24.2
